ags,50974720,-113,-10139,18,13,8,-43
ags,50974721,-103,-10107,106,19,8,-30
ags,50974722,-94,-10168,89,38,2,-43
ags,50974723,-155,-10173,121,44,2,-37
ags,50974724,-76,-10168,99,26,2,-49
ags,50974725,-67,-10185,106,13,2,-37
ags,50974726,-84,-10195,30,26,8,-49
ags,50974727,-89,-10171,104,26,8,-24
ags,50974728,-94,-10171,165,38,-4,-37
ags,50974729,-91,-10203,126,32,-4,-30
ags,50974730,-86,-10176,194,19,-10,-43
ags,50974731,-120,-10207,130,19,8,-37
ags,50974732,-94,-10215,55,19,2,-43
ags,50974733,-13,-10156,184,19,-4,-37
ags,50974734,-86,-10154,148,26,-4,-37
ags,50974735,-116,-10168,-33,19,-4,-18
ags,50974736,-76,-10178,35,13,-10,-18
ags,50974737,-79,-10173,113,26,-4,-43
ags,50974738,-116,-10156,143,19,8,-37
ags,50974739,-120,-10188,94,26,2,-49
ags,50974740,-106,-10149,177,26,14,-37
ags,50974741,-106,-10185,130,13,2,-55
ags,50974742,-96,-10178,62,13,14,-18
ags,50974743,-140,-10161,77,32,2,-37
ags,50974744,-79,-10190,96,32,-4,-37
ags,50974745,-64,-10249,165,26,-4,-49
ags,50974746,-130,-10225,89,26,-4,-30
ags,50974747,-62,-10251,111,19,-4,-24
ags,50974748,-84,-10217,25,7,-10,-30
ags,50974749,-138,-10168,86,19,-4,-30
ags,50974750,-67,-10124,123,19,-4,-43
ags,50974751,-96,-10185,126,13,-10,-37
ags,50974752,-84,-10120,116,13,-10,-43
ags,50974753,-64,-10137,67,13,-4,-30
ags,50974754,-47,-10227,155,26,14,-43
ags,50974755,-67,-10203,196,26,2,-30
ags,50974756,-62,-10185,96,13,-10,-55
ags,50974757,-69,-10183,60,7,-16,-37
ags,50974758,-72,-10176,108,19,-16,-24
ags,50974759,-64,-10132,148,32,2,-12
ags,50974760,-72,-10159,84,38,8,-37
ags,50974761,-89,-10232,106,19,-4,-37
ags,50974762,-81,-10195,72,19,-4,-43
ags,50974763,-45,-10190,165,19,-4,-43
ags,50974764,-72,-10193,155,26,-4,-37
ags,50974765,-84,-10132,91,32,-4,-30
ags,50974766,-96,-10122,155,32,-4,-24
ags,50974767,-98,-10183,187,26,14,-55
ags,50974768,-106,-10146,189,13,8,-24
ags,50974769,-118,-10132,116,13,2,-30
ags,50974770,-86,-10154,113,13,-16,-30
ags,50974771,-103,-10129,101,19,-10,-43
ags,50974772,-101,-10200,162,26,-16,-24
ags,50974773,-116,-10171,150,32,-16,-49
ags,50974774,-128,-10181,155,13,-34,-30
ags,50974775,-111,-10171,135,19,-10,-43
ags,50974776,-84,-10181,130,38,-4,-37
ags,50974777,-130,-10203,82,38,8,-24
ags,50974778,-128,-10200,104,26,8,-30
ags,50974779,-118,-10190,145,19,21,-30
ags,50974780,-135,-10112,86,19,8,-30
ags,50974781,-116,-10195,18,26,2,-30
ags,50974782,-106,-10132,47,44,-10,-49
ags,50974783,-103,-10151,101,32,-4,-24
ags,50974784,-150,-10134,96,13,8,-24
ags,50974785,-120,-10154,77,13,8,-12
